	lang	sentiment	text
1032	est	1	ManU-l on praegu tabelis 81 punkti ja koos tänasega on pidada veel viis kohtumist ehk mängus on veel 15 silma. Kui Unitedil õnnestuks kõik kohtumised võita, siis oleks neil hooaja lõpus koos 96 punkti ja sellega ületaksid nad ühe silmaga Londoni Chelseale kuuluva rekordi.
1033	est	1	Tähelepanuväärne on see, et asjatundjad valisid ta kohtumise parimaks – Eesti timukaks ristitud kaitsja murdis vastaste aju ehk mängujuhi tervelt kolmel korral maha. Ent veelgi kõnekam on tõsiasi, et suure telekompanii CBS jalgpallispetsialistid valisid Hundi kõigi 35 karikamängu säravaimaks kaitsemängijaks. Üks spetsidest nentis, et tänu Hundile oli ameeriklastel jõululaupäeval ka muud teha kui üksnes kalkunit järada.
1034	est	1	"Sõerdi kaks vanemat poega, Tanel ja Taavi, käivad Viimsi keskkoolis. ""Transpordiühendus kooliga on väga hea ning ma ei näe põhjust, et neid lähemasse, Randvere kooli, üle viia,"" selgitab Sõerd."
1035	est	1	Etenduse lõpus oli poeetiline puänt, mis polnud mõeldud publiku naerutamiseks, pigem vastupidi. Sellest hoolimata – aga võib-olla just seepärast – kõlas Räpina aianduskooli saalis rikkalik aplaus, mis kasvas peaaegu sama võimsaks ovatsiooniks nagu Brežnevi ajal.
1036	est	1	Kaitseministeeriumi kinnitusel lennukis lahingvarustust ei olnud.
1037	est	1	Esmaspäeval esitleti Tartu kirjandusmajas Villem Ernitsa artiklikogu «Noorpõlve ideaalid», mille olete koostanud teie. Veidra olekuga Ernitsat mäletavad veel hästi need tartlased, kes käisid teadus- ja kultuuriüritustel 1970. aastatel ja varem. Mida eriti huvitavat leidsite raamatu koostamisel?
1038	est	1	«Me ei kaotanud kunagi turul liidripositsiooni,» ütleb Rate’i rajaja Andrei Korobeinik.
1039	est	1	Sakkov tunnistab ka, et uudishimu on juba väga suur. «Tahaksin juba neid tantse näha. Nii kihvt on mõelda, et tuhanded inimesed tantsivad minu muusika järgi! Ma arvan, et paar esimest korda ajan ma mängu sassi, sest on vaja vaadata, mis toimub,» naerab ta.
1040	est	1	ma ka ei saa aru mis häda nende klikkidega on....kui on hea laul siis polegi mingit jubetubet või fakepukki vaja,hea laul elab oma elu ka ilma sotsiaalmeediata :D
1041	est	1	Suurim vahemaa, mis seiklejatel plaanis ühe päevaga läbida, on 730 kilomeetri pikkune teekond Türgis. Puki teada on seal vähemalt korralikud kiirteed, mida mööda muretult kulgeda.
1042	est	1	Igatahes on poiss koolimineku suhtes väga hästi meelestatud.
1043	est	1	"""Vabakutselisena on minu sisemine vabadus laienenud, aga samas on suurenenud sisemine vastustus, sest iga asja, mida ma teen, teen tõesti südamega, panustades sellesse endast nii palju kui võimalik. Kuna see on minu asi ja see on minu näidend, mida ma olen saanud teha just sellise trupiga, nagu olen soovinud,"" ütleb lavastaja auhinna pälvinud Madis Kalmet. "
1044	est	1	Postimees kirjutas eilses lehes, et Kopli liinidele on ostja leitud ning et kui tehing peaks toimuma, tuleb kõigepealt territoorium korrastada ja turvafirmade abil lahendada turvalisuse probleem.
1045	est	1	Aga ausaltöeldes hea meel, et et asi niipidi lõppes. Ei tahaks küll lugeda, et pätt lasi müüa maha.
1046	est	1	Aga hertsoginna riietus vastab alati etiketile, ei ole midagi öelda, ametlikel puhkudel on alati soliidne
1047	est	1	Võitjate poolel said lisaks Ronaldole tabamuse kirja Raul Albiol, Mesut Özil, Karim Benzema, Luka Modric ja Angel di Maria.
1048	est	1	Püsiekspositsioon avaneb kui restaureeritud raamat, mis on saanud ka mõned uued leheküljed. Valgustus- ja helilahendused, mis Eesti ja maailma floorat-faunat vaatajale lähendavad, töötavad kenasti, topised ning mulaažid on taas terved ja puhtad.
1049	est	1	Aivar Sõerd: uus Randvere kool on väga hea!
1050	est	1	«Steinmeieril on väga head sidemed Kremliga, mis viivad tagasi Schröderi aega,» märkis Friedrich Naumanni Ühenduse esindaja Julius von Freytag-Loringhoven, viidates sellele, et Steinmeier töötas aastatel 2005-2009 Schröderi valitsuses välisministrina.
1051	est	1	Reformierakonda, mille toetus oli juulis 24 ja augustis 20 protsenti, toetas septembris 21 protsenti vastanutest. Kõige suurema tõusu tegi aga Tallinnas valimiskampaaniaga palju tähelepanu pälvinud Isamaa ja Res Publica Liit (IRL), mille toetus kasvas varasemalt 14 protsendilt 18 protsendile.
1052	est	1	Plusspunktid teenis Eesti tänu sellele, et internetikasutajate ja internetivabaduste eest seisvate asutuste seas tegeletakse järjest enam inimese õigusega jääda anonüümseks ja kasutada turvatud võrgulahendusi.
1053	est	1	Kurioossel kombel on puntrasse aetud riikliku süsteemi kõrval hästi töötav rehabilitatsioonisüsteem Eestis olemas. Võite ju öelda, et kaitseväe mängumaa on väiksem, raha aga rohkem. Kuid see lähenemine ja põhimõtted, mida nad rakendavad, võiks tervikuna üle võttes päästa ka riikliku rehabilitatsioonisüsteemi.
1054	est	1	«Ta on väga huvitav inimene ning tema stiil ja muusika on väljapaistvad. Soovin talle Ameerikas edu,» lisas ta.
1055	est	1	Keskerakond on vahemikus 2009-2014 saanud juurde 3215 liiget olles kokku 14 226 liikmega Eesti suurim. Keskerakonna peasekretäri Priit Toobali sõnul võib olla rahul, et Keskerakond suurima liikmeskonnaga on.
1056	est	1	Alles reklaamiti , et see naine paneb politseis kõik mehed tööle ja ültse loob korra maijja. Aga näed hoopis emaks sai. Palju õnne!
1057	est	1	Muidugi võiks juhendaja nõrga doktorandi juhendamisest ka keelduda, kuid see viiks automaatselt alla juhendaja enda teadustöö võimalused. Doktorandid on oluline tööjõud, kellelt eeldatakse üsna kohe ka sisulist kaastööd, st nende baasil moodustub töörühm koos kõigi rühmatöö hüvedega. Eelkõige uute ideede kaasa toomisega. Vaadake heade ja viljakate (teadustööde arvu mõttes) professorite kirjutisi – te näete, kui suur osa neist on tegelikult doktorantide kirjutatud (autorite järjekorra järgi otsustades). Ja see ei vähenda mingil moel professori väärtust, vastupidi. See ongi hea juhendaja roll – jõuda selleni, et tema juhendatavad oskavad hästi teadustööd teha ja avaldada.
1058	est	1	AUSTAGE METSA. 40- AASTA MÖÖDUDES HAKKAB PUUKS SIIS SAAMA !
1059	est	1	Kullamäe sõnul on Dimša kõva töömees ja võitleja, kes ei löö üheski olukorras risti ette. Mehe taset näitab äsja Poola turniiril saadud parima mängija auhind, seejuures möllas mees kerge jalavigastuse kiuste. Väga rahul on peatreener ka Ing­ramiga, kes paneb tagaliinist mängu hästi käima ja hoiab meeskonda üleval. Nende kahe mehe kohta pole tartlaste juhendajal öelda ühtegi halba sõna – mehed olevat tipp-topp tasemel.
1060	est	1	Palju õnne! Peaprokuröri Norman Aasa ja keskkriminaalpolitsei juhi Krista Aasa perre sündis poeg (9)
1061	est	1	Vana Tallinn päästab hädast
1062	est	1	"""Meil öeldakse otsusekindla mehe kohta: tõeline mees!"" kiitis ta."
1063	est	1	P.S heale hoidjale on mõistlik maksta HEAD PALKA ;)
1064	est	1	Üks mees, kes mulle jäi hiljem eriti silma, oli Rein Rannap, ta mängis klaverit, tegi Tallinnas mingeid ansambleid. Minu laulude viisistajatest on tema üks vägevamaid.
1065	est	1	Koerapoegade ravi ja ülalpidamise kulude katmiseks saab teha annetuse arveldusarvele, mille leiab loomakaitse kodulehelt loomakaitse.eu.
1066	est	1	Tänase osa lõpus selguvad hooaja finalistid ning nende avalikustamise minutid on äärmiselt pingelised; erilisi kirgi kütab Marilyn Kerro ümber toimuv.
1067	est	1	Mikk ei tee saladust, et Tanja võit oli ka temale ülitundeline hetk. «Tegelikult tõmbas ikka korraks silma märjaks küll, ma ei ole selline ekstravert ega näita oma tundeid välja, olen selline tavaline Eesti mühakas,» naerab Mikk. «Lasen Tanjal täna (laupäeval – toim) ohjad enda kätte võtta, lipendan vaikselt järele ja vaatan, mis saama hakkab.» Mikk lisas, et kavatseb Tanjat ka Taanis toetada: «Jah, kindlasti sõidan temaga Kopenhaagenisse kaasa. Kuna ma meeskonda ei kuulu, siis lähen sinna oma kulu ja kirjadega.»
1068	est	1	Ettevõtjatest leidis 95 protsenti, et laevaühendus on muutunud paari aasta jooksul paremaks. Nagu püsielanikud on ka ettevõtjad mõnevõrra vähem rahul ühenduse sageduse ja ooteaja pikkusega. Märksa madalam on rahulolu piletihindadega.
1069	est	1	Ootasin mingisugust selgust, praktilist väärtust, mida õppida. Et mulle õpetataks oskusi, kuidas näitlejana toime tulla. Ma ei tahtnud mingit vaimu­udu ja aeroobikat ja ...
1070	est	1	NASA videoülekandest oli näha lamamistoolides lesivaid ja sooje looke rüüpavaid naeruseid mehi. Meditsiinitöötajad kontrollisid samas kosmonautide ja astronaudi pulssi ning vestlesid nendega kosmosereisist.
1071	est	1	«Mulle meeldib laulu- ja tantsupidu rahvuslikkuse koha pealt väga, aga ma ei ole olnud ise nende ürituste aktiivne külastaja,» tunnistab ka bassimees Henno Kelp. «Ma mäletan, et kui mu vanem õde 1980. aastate keskpaigas laulupeol käis, tundus see olevat küll väga suur sündmus. Kuna elasime Võrus, oli tunne, et õde läheb nüüd kuhugi väga kaugele väga suurt asja tegema. Mul endal ei ole miskipärast olnud ka väga suurt soovi osaleda.»
1072	est	1	Balti Tähe autasu antakse inimlike suhete arendamise ja tugevdamise eest Balti regiooni riikide vahel. Auhinna üleandmise tseremoonial osales ka kultuuriministeeriumi kantsler Paavo Nõgene.
1073	est	1	Siim-Sander Vene viskas eestlaste parimana 23 punkti ja sai kätte 7 lauapalli, Gregor Arbet lisas 11 ja Gert Dorbek 10 punkti ja 8 lauapalli.
1074	est	1	«Täna tahaks lihtsalt tähistada ja šampanjapudeli avada!»
1075	est	1	Ohjeldamatu värvipidu
1076	est	1	Salvestati ka kohalikega
1077	est	1	«Kogu regioon marutseb ning me peame iga võimaliku arengu korral olema valmis, tugevad ja kindlameelsed,» rääkis ta valitsusele enne selle iganädalast istungit.
1078	est	1	1920. aastatel sai alguse traditsioon pidada iga aasta 3. jaanuaril relvarahu kehtimahakkamise hetkel vaikuseminutit, austamaks Vabadussõjas võidelnud eestlasi ja välismaalasi.
1079	est	1	Nelja tunni jooksul toimunud kontrolli käigus tabati viis taksoveo sõidukikaarti mitteomavat ja ebaseaduslikult taksoteenust pakkuvat juhti.
1080	est	1	Ehk paistab siin jõudude ühendamise võimalus? Üldhariduskoolidel on sageli olemas huviringideks vajalik infrastruktuur, aga õpetajad on ülekoormatud. Kuid tudengitel on palju energiat ja kohati palju aega ning neile võiks laste juhendamise eest ka ainepunkte anda. Kui siia lisada veel võimalus, et olemasolevate huviringijuhendajate abiga koostada vajalikud huviringide õppekavad ja õpematerjalid, mida noored saaks ringitöös kasutada, siis saakski ring täis.
1081	est	1	Samuti tähistatakse mälestuspäeva kirikukellade helinaga üle kogu Eesti ja vaikuseminutiga raadioprogrammides. Kaitseväe üksused ja Kaitseliidu malevad asetavad pärjad Vabadussõja mälestussammastele kõikjal Eestis.
1082	est	1	"Jassi Zahharov: ""Inimene peab ju midagi õppima, ta peab enne surma inimeseks saama."""
1083	est	1	Kanal2 oli ju normaalne töökoht, milles point? Reporter vajab sinusuguseid. Kodutud koerad ka :)
1084	est	1	Praktika on näidanud, et eestlased suudavad areneda ka siis, kui mõne teise rahvuse spordimehed hakkavad karjääris otsi kokku tõmbama. Üks sellised mehi on Janar Talts, kes Itaalias Vareses mängides on teinud selge sammu edasi. Eesti koondise jaoks on tegemist üliolulise mehega, ta on sisuliselt ainus, kes võimeline selg korvi poole mängima. Ja kuigi pidevalt räägitakse, et Eestil pole korralikku tsentrit, siis Talts on selles rollis tegelikult päris hea.
1085	est	1	Eelmisel nädalal Poolas Czluchowis peetud U14 vanuseklassi Euroopa Noorte Korvpalliliiga (EYBL) superfinaalis sai Eesti noortekorvpalli jaoks ajaloolise teoga hakkama Virumaa Pallimängude Kool, kes suutis liiga viieteistkümnendal hooajal esimese Eesti noorteklubina tulla oma vanusegrupi võitjaks.
1086	est	1	minuarust on see just lahe kui ta münikord odavaid riideid kannab :)
1087	est	1	Tubli!
1088	est	1	"Nädalavahetusel jõudsid avalikkuse ette mitmed uued pildid, millelt saab näha, et saarena saali keskel asuv lava on teemandikujuline. ""Soovisime kõik toimima panna – lava, graafilise väljenduse ja meie slogani #JoinUs (ühine meiega ingl k – K. T). Kui inimesed ütlevad lava nähes, et see meenutab teemanti, oleme olnud edukad,"" kommenteeris tänavuse Eurovisioni juht Jan Lagermand Lundme veebisaidile eurovision.tv. Ta ütles, et lava võib teha maagilisi asju, kuid ei laskunud detailidesse."
1089	est	1	Sellel nädalavahetusel kohtubki Motherwell kodusel Fir Parkil Celticuga. Ojamaa usub, et Celtic tuleb nende vastu oma tugevaimas koosseisus ning oodata on head mängu. «Mõlemale meeskonnale meeldib mängida jalgpalli, seega peaks tulema põnev mäng, mis meeldib ka neutraalsele vaatajale,» rääkis ta.
1090	est	1	JAH ,,Lembitud on tublid mehed ja hoiavad ka tänapäeval lapsi väga !
1091	est	1	Siseministeeriumist kooskõlastusringile saadetud välismaalaste seadusse tehtud muudatusettepanekud seavad eesmärgiks paindlikuma rändepoliitika. Avatumaks muutuvad rändeliigid, mis aitavad kaasa ühiskonna ja majanduse arengule. Seeläbi on võimalik kasvatada heaolu ja luua lisatöökohti.
1092	est	1	Henno ütleb, et käis 2011. aastal tantsupidu vaatamas ja see meeldis talle väga. «Mulle tundub, et see ühendab inimesi.» Pantokraatori orkestrirolli täitmise teatele reageeris Henno suure rõõmuga. «Tundub, et alateadlikult olen ma alati tahtnud tantsupeole minna. Nüüd on veel eriti vastutusrikas ülesanne see, kui mängid reaalselt muusikat, mille järgi need kõik tantsud on tehtud.»
1093	est	1	super
1094	est	1	PS! BB õpetuse kohta saate viiteid ka
1095	est	1	"""Lapsele ja meile endale väga meeldib seal. Õppekeskkond on suurepärane ja õpetajad ka,"" kiidab Sõerd uut õppeasutust. Tema teada ei olnud kooli sisseastumisel mingeid katseid."
1096	est	1	"""Me Viimsi inimestega isegi ei teadnud, et seal selline koht olemas on. Tuli välja, et see ongi alles väga värske, aga omanikud olid väga toredad ja seal oli mugav filmida,"" kiidab Tanja."
1097	est	1	«Mitte ühegi riigi liitumisprotsess pole kestnud vaid kaks aastat,» toonitas Maria van der Hoeven. «Paljudel riikidel võttis see 10 aastat. Kaks aastat on väga lühike aeg,» lisas ta.
1098	est	1	Delfi on aastate jooksul rajanud tehnilisi lahendusi, palganud moderaatoreid ja loonud kommentaariumi ümber positiivsemat mainet, et hoida selle väärtuslikku osa - kommentaatoreid ja nende loodud debatte. Näeme ja tunneme, kuidas oleme tilkhaaval kommentaariumi mainet parandanud, aga teha on veel palju.
1099	est	1	«Möödunud suvel me esinesime Tartus öölaulupeol ja nii võimsa publikumi ees ma polnud veel esinenud. See oli kirjeldamatu kogemus minu elus! Võimalus nüüd Tallinna tantsupeole laulma ja mängima minna tekitab tohutul hulgal põnevust. On, mida oodata ning mille nimel tööd teha!»
1100	est	1	"""Talle väga meeldib see kool ja sõbrad on kah seal ees. Praegu teab ta täpselt, mida kool tähendab. Alguses oli sellega pisut probleeme, ta rohkem mängis kui õppis,"" naerab isa."
1101	est	1	"""Minu ämm ütleb, et ka Toni isal ja isaisal on hea matemaatikapea."""
1102	est	1	Täna pärastlõunal oli sõidetavus suurematel riigimaanteedel hea, teatas maanteeinfokeskus.
1103	est	1	Ükskõik, mis saab Rahvakogust tulnud otsustest riigikogus, on Eestis maas muljetavaldav otsedemokraatia märk. Meil on nüüd jagada väga väärtuslikku know-how'd mille vastu on maailmas garanteeritud huvi. Islandi teatepulk on auga üle võetud.
1104	est	1	Jalaka uues rahvusvahelises teoses sünteesitakse vormiliselt mitmeid stiile nii ida kui lääne teatrist: tänapäevane videokäsitlus, kaasaegne tants, filmikunst, tsirkus, butoh ja kabuki.
1105	est	1	Ka haikudes kohtab tihtipeale näiteid rõhutatud meelelisest kogemusest. Aga need kogemused on oma olemuselt üsna peenekoelised – ja seetõttu midagi, mis kipuvad  tavaelus meie fookusest välja ja igapäevaelu rutiini varju jääma. Näiteks rohu puudutus vastu märgi jalataldu või väikeste vihmapiiskade õrn puudutus meie näol või kasvõi tunne sellesama teetassi karedast pinnast. Sellised tajukogemused sünnivad settinud, rahunenud meelest, erutatud olek ei laseks meil selliseid elamusi teadvustada.
1106	est	1	"See on Tanja esimene muusikavideo. ""Mul polnud seni tõesti ühtegi videot,"" tunnistab ta."
1107	est	1	Tõesti sooin, et teil hästi läheks :)
1108	est	1	"""Keeldun kolmest neljandikust pakkumistest. Seni elab Thylane normaalset elu."""
1109	est	1	MMi parimaks väravavahiks valiti rootslaste Jhonas Enroth, kelle tõrjeprotsent oli turniiri kõrgeim – 95,63%.
1110	est	1	Fotod: uut omanikku ootavatel Kopli liinidel käib veel vilgas elu
1111	est	1	Merilen Meokas Lõunakeskusest ütles eelmisel nädalal, et nad koostavad vastust tarbijakaitseametile. «Kui tarbijakaitseametile oleme vastuse edastanud, saadame tagasiside ka Teile,» lisas ta.
1112	est	1	Kuid protestilauljate seas oli ka neid, kellele eile 87-aastasena meie seast lahkunud Briti poliitik nii ideede poolest kui valitsemisstiililt eeskujuks oli. Kel fraas «I love Thatcher!» tuli tõepoolest südamest.
1113	est	1	 Sellest valiksarjas üks meeskonna liidreid. Sai korvi all hakkama endast suuremate ja tugevamate vastastega, tegi korvi all mis suutis ja oli tähtis lüli ka skooritegijana. Kolmestel oli küll ebatäpne, kuid korvi all seevastu varasemast kindlam ja osavam. Taltsi emotsionaalsus ja innukus sütitasid ka kaaslasi endast rohkem andma. Tõeline tugitala.
1114	est	1	Humal-Ayali teada oli sel hetkel Kenyas Nairobis neli eestlast, nendega ta telefonitsi vestles ja nad olid kõik elus-terved.
1115	est	1	Andres Sõbra juhitav Tarvas võtab algavat hooaega väga tõsiselt ja seda tõestab ka värbamispoliitika. Lätist saadi kätte korralikul tasemel kolmik – Umbraško on juba vana tuttav ja Laksa olnud aastaid lätlaste «noor ja andekas». Senistes kontrollmängudes on ta jätnud endast hea mulje. Aastaid Läti koondisse kuulunud Grafs pole küll korvi all nii domineeriv kui mullu sama kohta täitnud Cipruss, ent klassi peaks tal jaguma.
1116	est	1	Kuid asi pole siiski nii. Ajalugu pakub rohkelt näiteid olukordadest, kus «suuri ümberjagamisi» häiris, takistas või moonutas mõni pealtnäha tühine asjaosaline, mingi ebaloogiline vastuhakk kellegi poolt, kes teoreetiliselt oleks pidanud alistuma. Ehk juhtumid, kus hammasrataste vahele sattus liivatera.
1117	est	1	Bänd küll Eurovisionile ei sõida, aga ega sellepärast midagi katki ole, kõik jätkub endistviisi. «Järgmine uus lugu on stuudios valmis lindistatud, ilmutame selle lähima aja jooksul ja loodetavasti veedame üsna palju aega stuudios ning tegeleme muusikaga. See on punkt number üks,» räägib Janno. Küsimusele, kas ka järgmisel aastal võib Super Hot Cosmos Blues Bandi «Eesti laulu» finaalis leida, ta veel vastata ei oska: «Vaatame!»
1118	est	1	Mina pole kunagi tahtnud raha pärast välismaale kolida. Võib-olla sellepärast, et armastan oma tööd, mida ma keelebarjääri tõttu välismaal kuidagi samal tasemel teha ei saaks. Küll aga tundsin näiteks pärast kolme nädalat imelise Pariisi tänavatel kõndimist, et tahaksin olla selle rahvusvahelise tuiksoone osa, tahaksin rääkida prantsuse keeles ja nimetada ennast pariislaseks. Aga kui pärast Estonian Airi lennukisse astusin ja stjuardess mind rõõmsalt «terega» vastu võttis, hüppas mu süda sõna otseses mõttes rõõmust ja teadsin, et tegelikult juba igatsesin kogu hingest Eestit.
1119	est	1	Peatreener Aivar Kuusmaa sõnul sai ta esimest korda komplekteerida meeskonda nagu välistreener – tema käsutuses on vähemalt viis leegionäri ja välisabi jagub igasse liini. Praegu treeningulaagris viibivast meeskonnast puudus tänaseni viimane täiendus Elgard, ent täna õhtuks jõuab temagi kohale.
1120	est	1	Elu ja loodushariduse jätkumist tähistasid nurgakivi sisse pandud pinnas, sõnnik ja seemned.
1121	est	1	Teisel poolajal pani Bayern oma paremuse aga kindlalt maksma. 50. mintutil oli täpne Xherdan Shaqiri ja mängu lõpu eel sai kuue minuti jooksul kübaratrikiga hakkama Mario Gomez. Sellel hooajal vähe mänguaega teeninud Gomez tuli väljakule 77. minutil ning täpne oli ta 80., 83. ja 86. minutil.
1122	est	1	Kui ma kümne aasta eest esimest korda Eestisse sattusin, oli Eesti palju arenenum kui mu kodumaa Suurbritannia. See oli otsekui ilmutus. Just Eestis õppisin tundma sotsiaalvõrgustiku ideed.
1123	est	1	"""Aga tapeet oli ehtne ja pärit Lasnamäe ehitusaegadest!"" leidub Villmanni sõnul klipis ka autentset kraami. Ühtlasi kiidab ta peaosalisi. ""Mõnus oli nende tüüpidega (Padari ja Leplandiga – J. M. ) asju teha, mõlemad on hästi profid."""
1124	est	1	Laulupidu on eestlastele Jaagupi arvates püha. «Iga eestlane peaks seal käima vähemalt korra, kui mitte rohkem. See on suur ja võimas asi ning mulle väga tähtis. Laulupidu on üks väheseid asju, mille puhul võib tänapäeval rääkida, et Eesti rahval on mingi ühtsus. Muidu ollakse pidevalt üksteise kõri kallal, kuid sel hetkel toimub midagi maagilist.»
1125	est	1	Kõik muu on aga vaid eelmäng või järellainetus Moskva MMile. Kuigi Moskva on Eestile lähedal, plaanib Kanter enne tiitlivõistlust seal kümmekond päeva treenida ja oludega kohaneda ning seejärel kõige kõrgemasse mängu sekkuda.
1126	est	1	Kristina Karjalaineni sihiks on Helsingi ülikool, kus ta soovib spetsialiseeruda keelte õppimisele, et kunagi töötada tõlkijana. Kuid see ei juhtu varem kui kahe aasta pärast, möönab ta. Kristina oskab seitset keelt, aga tema unistus on saada korralikult selgeks kümme võõrkeelt.
1127	est	1	Direktor lisas, et struktuurimuudatuste kaugem eesmärk on pakkuda nii Tartu kui ka kogu Lõuna-Eesti kunstipublikule senisest köitvamat muuseumi.
1128	est	1	Peale Pantokraatori löövad orkestris kaasa ansamblid Paabel ja Noorkuu. Kokku tuleb muusikuid lavale ligi 70. Eesti Raadio Laulustuudiost lisandub neile 35 tüdrukut, Hirvo Surva toob laulma ka kaheksa noormeest.
1129	est	1	See radikaal, kes ma olin 30selt, ma enam ei ole, jumal tänatud – tulge ikka kinno.
1130	est	1	 Valiksarja alguses pääses tavaliselt juba esimese veerandaja lõpus platsile ja täitis oma keskmiselt kümmekonna mänguminutiga kindlat vahetusmehe rolli. Teises ringis jäi aga Montenegro ja Serbia vastu pingile ning see näitab, et treeneri usaldusmeeste ringist pudenes ta välja.
1131	est	1	«Ta helistas mulle ja ma võtsin ta peale ja me sõitsime koos edasi. Aga kui ma hästi aus olen, siis käisin ma vahepeal lõunasalatit söömas ja võtsin korrale ühe pokaali punast veini,» seletas Siiri Õhtulehele.
1132	est	1	Koondise üks nooremaid liikmeid Siim-Sander Vene oli aga juba selles valiksarjas eestlaste oluline tegelane. Suurimaks korvikütiks kerkimine pole seejuures kaugeltki ainus näitaja, sümpaatne oli kogu mehe olek. Oma puudused on temalgi, kuid tervikuna on ta kõige rohkem tänapäeva korvpalluri moodi – atleetlik, osav, normaalse kiiruse ja hea viskega. Tema ümber annab tulevikus koondist ehitada küll.
1133	est	1	Janno Reim: iga 10 läks otse südamesse 
1134	est	1	Moskvitš 400 on veel parem
1135	est	1	Mikk murdis kallima juurde saamiseks reporteriteringist läbi
1136	est	1	IEA tegevus on laienenud väljapoole kütuse valdkonda ning pakub parimat analüütilist teadmist, ligipääsu statistikakogumikele ning rahvusvahelist võrdlusandmebaasi lisaks vedelkütusele ka muudes energeetika valdkondades, eelkõige gaasisektoris, aga järjest enam ka kliimapoliitikas, taastuvenergeetikas, energiatehnoloogiate vallas ning elektrimajanduses.
1137	est	1	"Igaühel on mõnikord ""must päev"", ei maksa arvata, et sellepärst anne kaotsi läheb. Kui oli, siis on ja nautida saab seda annet seni kui omanik jaksab. Ilusaid elamusi kontserdi- ja ooperisaalides!"
1138	est	1	Ilu ja erutavus on jaapani traditsioonilises esteetikas pisut teist laadi suhtes, kui me läänes üldiselt harjunud oleme. Ilu, mida seal eelkõige väärtustatakse, ei püüa meid erutada, vaid äratada pigem igatsuse ja teatud laadi kurbuse tunnet. Kõige väärtustatum ilu on lihtne ja vaikne ilu. Ilu, mis ei suru ennast peale, vaid annab end justkui pisut tõrksalt kätte, avaneb aeglaselt ja vaikselt. See on varjatud ilu, varjude ilu.
1139	est	1	«Meenutame, et paar aastat tagasi oli sama olukord Eestis, nüüd on meie kaupmehed jõudnud kohaneda ning sisseostuplaanid on tehtud optimaalsemad, seetõttu puudub ülevaru probleem. Näeme selgelt trendi, et klient teeb varasemast rohkem ostuotsused kvaliteetse ja seega kallima kauba kasuks,» lausus ta.
1140	est	1	Lepitava noodina lisas Fujimura, et Jaapani peaminister kaalub erisaadiku nimetamist, et «küsimus diplomaatiliste kanalite kaudu kainelt lahendada».
1141	est	1	Ja näitus ei tähenda pelgalt vaatamiseks välja pandud seeni, vaid ka loenguid oma ala tippudelt, teadetetahvlilt hakkas silma Kuulo Kalamehe nimi.
1142	est	1	"""Me oleme väga kaugele jõudnud. Teemant on kohal, puudu on vaid mõned detailid."""
1143	est	1	Et see ei väsitaks, on naine viimasel ajal teadlikult võtnud endale hetki puhkuseks. Kuid siiski ei saa naine mööda unistusest, et Maarja külast saaks eelarveline asutus. See võimaldaks oma tööd teha veel edukamalt.
1144	est	1	Nad ei saasta õhku ja hoiavad tervist, ei koorma haiglaid ega linnatransporti. Ja nad käivad kontserdil, kinos ja teatris. Isegi kui nad on joonud mõne õlle või veini, mis siis? Üldiselt käituvad nad endiselt kenasti, on keskmisest rõõmsamad tublid kodanikud.
1145	est	1	Kui varem õppisid eestlased Roihuvuori koolis, kus tõesti oli lõviosa õpilastest eestlased, on Soomes eestikeelset haridust antud juba paar aastat mitmes mõttes uut moodi. Esiteks on uhiuus kool – Latokartano – ise. Asudes Helsingi kiiresti arenevas äärelinnas, otse uute kortermajade keskel, meenutas nähtu esmapilgul igatpidi Viimsit.
1146	est	1	Minu vanavanemad elasid kunagi nende naabermajas,seega tunnen nii Lembitut kui ka Ingridit. Tegemist on igati toreda ja abivalmis inimesega. Meesterahval pole kerge üksi kolme väikese lapsega hakkama saada. Kahju,et naise tervis üles ütles aga ega me keegi pole haiguste eest kaitstud. Igal juhul Lembitule jõudu ja tervist sinna Ristile.
1147	est	1	Mõtlen sama, nii vana ja nii väike laps, olen paar aastat Lembitust noorem, sellepärast olen üllatanud aga tore et aitavad
1148	est	1	Eilsel juhatuse koosolekul otsustati, et 2009. aasta kevadel Eesti koondise etteotsa asunud lätlane Maris Cakar  juhendab laskesuusatajaid ka olümpia-aastal, kuid pole välistatud, et lisaks Mihkel Joosingule saab ta endale veel ühe abilise.
1149	est	1	Ja mis puutub Airisse, siis tema on tubli Eesti naine, kes on suutnud alati ennast ära toita. Ja see kui lõtv on kellegi püksikumm ei ole küll kellegi teise öelda. Vaadake enne enda kumme, kui teiste omasid kommenteerima hakkate.
1150	est	1	Nelja Hõbepalli seas Vassiljevi sõnul tal lemmikut ei ole ning seejuures peab ta kõiki võidetud auhindu väga olulisteks. «Enam-vähem pean ikka arvet,» muigas Vassiljev viimaste aastate auhindade kohta. «Iga järgmine auhind on väga tähtis, kuna vanus ju paigal ei püsi ja selliste auhindade järel saad aru, et oled veel vormis ja võid inimestele rõõmu pakkuda.»
1151	est	1	«Platsil oli vägev olla, siin pole isegi midagi mõtelda. Võrreldes kahe eelmise kohtumisega läksime pingevabamalt mängima ja kõik tuli hästi välja,» rääkis Gert Dorbek. Naerdes tõdes ta, et Serbia alistamises pole midagi erakordset – tema, Tanel Sokk, Kristo Saage ja Reinar Hallik on korvpalli suurmaaga mängides võitnud kolmest mängust kaks. Esimene võit saadi noorteklassis.
